timestamp,extranonce,patoshi
1231671619,174,1
1231671963,175,1
1231672548,177,1
1231673147,184,1
1231673484,191,1
1231674557,196,1
1231675623,204,1
1231676281,209,1
1231676873,218,1
1231677823,223,1
1231678278,233,1
1231679255,237,1
1231679899,244,1
1231681965,6,1
1231682091,9,1
1231683160,12,1
1231684125,21,1
1231684725,10,0
1231685008,32,1
1231685667,33,1
1231686121,35,1
1231686376,36,1
1231686868,39,1
1231687155,41,1
1231687693,44,1
1231688158,45,1
1231689563,77,1
1231690260,78,1
1231691038,83,1
1231692104,92,1
1231693144,114,1
1231693700,135,1
1231694075,136,1
1231695120,138,1
1231695528,140,1
1231696366,145,1
1231696944,166,1
1231697621,174,1
1231698309,183,1
1231699081,185,1
1231700008,189,1
1231700434,196,1
1231700980,203,1
1231701538,210,1
1231702357,212,1
1231702618,213,1
1231703466,214,1
1231704197,217,1
1231704464,219,1
1231714917,12,0
1231715347,8,0
1231716245,1,0
1231716329,1,0
1231716711,4,0
1231717181,3,0
1231730523,1,0
1231731025,2,1
1231731401,14,1
1231731853,6,0
1231732245,21,1
1231732861,19,0
1231733876,7,1
1231735142,18,1
1231736557,22,1
1231737131,5,1
1231738005,22,1
1231739452,31,1
1231740133,40,1
1231740736,41,1
1231742062,42,1
1231742949,2,1
1231743578,17,1
1231743669,2,0
1231744600,26,1
1231744937,3,0
1231745189,11,0
1231745501,10,0
1231745534,33,1
1231747164,13,1
1231747455,15,1
1231747844,17,1
1231749225,26,1
1231750046,28,1
1231751312,31,1
1231752161,36,1
1231752757,48,1
1231753120,56,1
1231753837,59,1
1231754944,60,1
1231756296,68,1
1231756638,13,0
1231757171,70,1
1231757577,14,0
1231757909,84,1
1231758547,88,1
1231759316,90,1
1231759513,18,0
1231760107,91,1
1231760777,92,1
1231762221,103,1
1231762662,109,1
1231763114,118,1
1231764594,131,1
1231766029,133,1
1231766966,148,1
1231767990,150,1
1231768665,154,1
1231770060,158,1
1231770653,161,1
1231771213,163,1
1231771689,172,1
1231773076,177,1
1231773794,189,1
1231774735,197,1
1231775125,199,1
1231775577,201,1
1231776531,202,1
1231777403,212,1
1231778080,214,1
1231779468,216,1
1231780094,220,1
1231780771,9,0
1231781159,7,0
1231781185,221,1
1231782035,226,1
1231783052,227,1
1231783494,11,0
1231784201,228,1
1231785773,245,1
1231786898,252,1
1231787524,253,1
1231788397,254,1
1231788910,256,1
1231789563,261,1
1231790660,266,1
1231791095,277,1
1231792456,279,1
1231793759,281,1
1231795114,286,1
1231795882,290,1
1231796561,297,1
1231797290,304,1
1231798073,306,1
1231799163,310,1
1231800349,317,1
1231801541,334,1
1231802728,342,1
1231803223,344,1
1231803947,349,1
1231805421,354,1
1231805980,361,1
1231806051,36,0
1231806170,37,0
1231806964,38,0
1231807132,14,0
1231807293,369,1
1231808778,376,1
1231809900,378,1
1231810641,381,1
1231811219,392,1
1231811622,393,1
1231812926,397,1
1231813196,2,1
1231815025,7,1
1231815925,48,0
1231816169,8,1
1231817139,9,1
1231817659,13,1
1231818395,17,1
1231819157,23,1
1231820141,28,1
1231821417,43,1
1231822498,51,0
1231822967,59,1
1231823695,61,1
1231824272,63,1
1231825046,67,1
1231825707,73,1
1231826633,79,1
1231827489,82,1
1231828541,90,1
1231829183,93,1
1231829684,38,0
1231829772,94,1
1231830791,96,1
1231831694,100,1
1231832435,106,1
1231833175,111,1
1231833861,112,1
1231835108,122,1
1231835642,130,1
1231836755,136,1
1231837946,148,1
1231838493,160,1
1231839461,166,1
1231839504,36,0
1231840002,168,1
1231840140,53,0
1231841124,176,1
1231841699,177,1
1231842444,186,1
1231843597,189,1
1231844245,200,1
1231844715,128,0
1231845101,212,1
1231846048,216,1
1231846218,87,0
1231846990,218,1
1231847669,221,1
1231848372,222,1
1231849416,227,1
1231849987,243,1
1231850712,246,1
1231851531,283,1
1231851944,284,1
1231852306,96,0
1231853108,298,1
1231854172,299,1
1231854604,308,1
1231855081,312,1
1231855781,78,0
1231856031,313,1
1231856644,319,1
1231857108,326,1
1231857528,330,1
1231857859,332,1
1231858635,335,1
1231859159,343,1
1231860068,346,1
1231860987,347,1
1231861522,354,1
1231861893,357,1
1231862299,359,1
1231863290,366,1
1231864090,368,1
1231864857,372,1
1231865478,376,1
1231866358,401,1
1231866858,402,1
1231867963,403,1
1231868549,405,1
1231869577,418,1
1231870655,424,1
1231870808,124,0
1231871671,430,1
1231872516,433,1
1231872582,75,0
1231873025,12,0
1231873610,437,1
1231874201,445,1
1231875152,453,1
1231875837,459,1
1231876609,461,1
1231877248,462,1
1231878378,465,1
1231879535,471,1
1231879977,480,1
1231880431,481,1
1231880620,23,0
1231880887,482,1
1231881668,498,1
1231882823,503,1
1231883994,509,1
1231884950,513,1
1231885847,522,1
1231886424,524,1
1231886972,526,1
1231887806,533,1
1231888319,535,1
1231889357,545,1
1231890178,547,1
1231890970,560,1
1231891966,569,1
1231892936,571,1
1231893644,572,1
1231894426,574,1
1231895654,591,1
1231896614,599,1
1231897053,601,1
1231897603,609,1
1231897970,9,0
1231898331,610,1
1231898751,615,1
1231899618,617,1
1231900415,623,1
1231901339,627,1
1231902179,629,1
1231902868,636,1
1231903283,638,1
1231903835,641,1
1231904592,643,1
1231905679,672,1
1231906883,690,1
1231907580,22,0
1231907948,699,1
1231908863,702,1
1231909577,709,1
1231910433,710,1
1231910935,716,1
1231911838,64,0
1231912058,738,1
1231912565,739,1
1231912942,740,1
1231913658,132,0
1231914025,748,1
1231914168,70,0
1231914994,749,1
1231915415,43,0
1231915840,750,1
1231916533,760,1
1231917703,763,1
1231918065,767,1
1231919092,773,1
1231920354,793,1
1231920924,807,1
1231922041,820,1
1231922852,822,1
1231923141,146,0
1231923277,831,1
1231924258,48,0
1231924394,847,1
1231925298,857,1
1231926247,859,1
1231927300,866,1
1231927782,876,1
1231928740,54,0
1231928776,878,1
1231929745,886,1
1231930435,157,0
1231930862,890,1
1231931549,898,1
1231932001,903,1
1231932921,905,1
1231933666,907,1
1231934513,908,1
1231935119,920,1
1231936030,165,0
1231936485,943,1
1231937405,948,1
1231938459,952,1
1231939525,953,1
1231940169,955,1
1231941022,967,1
1231942187,975,1
1231942726,977,1
1231943274,979,1
1231943631,980,1
1231943876,76,0
1231944234,982,1
1231944562,190,0
1231944640,984,1
1231944968,80,0
1231945725,990,1
1231946092,991,1
1231947213,1001,1
1231948092,1013,1
1231948637,1017,1
1231949596,1019,1
1231950232,1023,1
1231950272,88,0
1231950841,1026,1
1231951310,1035,1
1231952108,1039,1
1231953157,1042,1
1231953545,1043,1
1231954777,1054,1
1231955305,1060,1
1231956588,1073,1
1231957046,1074,1
1231958131,1075,1
1231958892,1077,1
1231958995,17,0
1231959366,1080,1
1231959983,1101,1
1231961090,1102,1
1231962187,1114,1
1231962298,133,0
1231962666,1117,1
1231963006,1119,1
1231963103,108,0
1231963503,1120,1
1231964596,1122,1
1231965655,1134,1
1231966316,1137,1
1231966976,1138,1
1231967680,1142,1
1231968449,1145,1
1231969111,6,0
1231969575,1146,1
1231970693,1154,1
1231971788,1160,1
1231972858,1167,1
1231973609,11,0
1231973656,1176,1
1231974724,1179,1
1231975112,125,0
1231975169,1182,1
1231975547,1187,1
1231975750,240,0
1231976547,1196,1
1231977072,1199,1
1231978202,1201,1
1231979190,1210,1
1231979559,1211,1
1231980679,1221,1
1231981816,1229,1
1231982359,1242,1
1231982645,137,0
1231983047,1271,1
1231983513,1274,1
1231983986,1275,1
1231984996,1276,1
1231985645,1277,1
1231986079,1284,1
1231986958,173,0
1231987028,1294,1
1231988141,1314,1
1231989040,1315,1
1231989398,1319,1
1231989852,1324,1
1231991091,1361,1
1231991724,1366,1
1231992546,1367,1
1231992912,1369,1
1231993954,1374,1
1231994794,1383,1
1231995328,1384,1
1231995747,158,0
1231995860,1385,1
1231996652,1388,1
1231997349,1399,1
1231998512,1404,1
1231999700,1425,1
1232000330,1426,1
1232001087,1433,1
1232002235,1435,1
1232002581,1439,1
1232003453,1444,1
1232004122,1451,1
1232005462,1473,1
1232006385,1474,1
1232007119,1478,1
1232008124,1488,1
1232008622,1494,1
1232009292,1501,1
1232010280,1511,1
1232010874,1512,1
1232011955,1514,1
1232012146,183,0
1232012402,296,0
1232012460,1515,1
1232013560,1516,1
1232014595,1531,1
1232014906,110,0
1232015450,1538,1
1232015762,1539,1
1232016648,1542,1
1232017034,1543,1
1232018217,1552,1
1232018781,1553,1
1232019144,1554,1
1232020171,308,0
1232020303,1563,1
1232021565,1586,1
1232022521,1590,1
1232023318,1594,1
1232024017,1599,1
1232024561,1601,1
1232025374,1602,1
1232026445,1606,1
1232027566,1612,1
1232028405,1618,1
1232029520,1629,1
1232030354,1659,1
1232031265,1665,1
1232032416,1666,1
1232032931,1672,1
1232033622,214,0
1232033858,1675,1
1232034716,1676,1
1232035463,1691,1
1232036324,1695,1
1232036500,12,0
1232036790,1699,1
1232037121,334,0
1232038030,1709,1
1232038747,1711,1
1232039247,1713,1
1232040312,1721,1
1232041314,1734,1
1232041344,22,0
1232041720,1739,1
1232042240,1747,1
1232042393,15,0
1232043026,1749,1
1232043349,1750,1
1232044039,1757,1
1232044594,1758,1
1232045313,1761,1
1232045372,30,0
1232045504,350,0
1232046290,1764,1
1232046839,1767,1
1232047418,1770,1
1232048357,1781,1
1232049139,1782,1
1232050140,1790,1
1232050537,1791,1
1232051001,1792,1
1232051797,1799,1
1232052697,1,0
1232052762,1800,1
1232053261,1805,1
1232054174,1814,1
1232054999,1815,1
1232055703,1818,1
1232056478,1820,1
1232057250,1821,1
1232057835,1829,1
1232058216,1833,1
1232058407,51,0
1232059171,1834,1
1232060248,1839,1
1232060865,1849,1
1232061462,1855,1
1232062277,1859,1
1232063044,1860,1
1232064028,1862,1
1232064487,1866,1
1232064985,1867,1
1232065311,59,0
1232065648,1874,1
1232066137,1882,1
1232066628,1887,1
1232067816,1902,1
1232068634,1905,1
1232069443,1920,1
1232070406,21,0
1232070480,1929,1
1232070880,1934,1
1232071761,1946,1
1232072093,1947,1
1232072812,1958,1
1232073815,1975,1
1232073893,394,0
1232074147,1977,1
1232074673,7,1
1232075360,13,1
1232076911,20,1
1232077965,21,1
1232078396,25,1
1232078458,80,0
1232079036,43,0
1232079598,35,1
1232080611,36,1
1232081542,41,1
1232083261,61,1
1232084566,69,1
1232085703,72,1
1232086216,88,0
1232087115,75,1
1232088311,87,1
1232089660,90,1
1232090447,97,1
1232091328,98,1
1232092225,103,1
1232092650,104,1
1232093273,107,1
1232094155,116,1
1232095430,118,1
1232096885,128,1
1232097041,55,0
1232098329,145,1
1232098386,16,0
1232098802,152,1
1232099502,170,1
1232100266,171,1
1232100803,173,1
1232101972,181,1
1232103320,192,1
1232103990,197,1
1232104729,233,1
1232106114,248,1
1232107288,254,1
1232107813,257,1
1232108064,28,0
1232108688,265,1
1232109864,279,1
1232110073,31,0
1232110280,281,1
1232111152,285,1
1232111780,289,1
1232112566,291,1
1232113906,78,0
1232114037,292,1
1232115216,312,1
1232116727,314,1
1232118179,317,1
1232119286,5,1
1232119341,36,0
1232119917,9,1
1232120951,11,1
1232122161,12,1
1232122736,15,1
1232124164,16,1
1232125432,18,1
1232125633,91,0
1232126326,33,1
1232127258,46,1
1232128717,47,1
1232129602,49,1
1232131033,51,1
1232132250,56,0
1232132515,53,1
1232133515,100,0
1232133558,57,1
1232134449,16,0
1232134905,65,1
1232135969,67,1
1232136547,72,1
1232137444,73,1
1232138546,79,1
1232139204,83,1
1232139727,86,1
1232140366,90,1
1232141054,33,0
1232141960,131,0
1232142119,121,1
1232143308,126,1
1232144951,139,1
1232146460,140,1
1232147265,148,1
1232148780,150,1
1232150041,158,1
1232150102,40,0
1232151146,159,1
1232152343,160,1
1232152910,162,1
1232153225,124,0
1232153864,165,1
1232154634,170,1
1232155719,179,1
1232156539,182,1
1232156739,43,0
1232157221,185,1
1232158170,195,1
1232158840,151,0
1232159437,196,1
1232160698,198,1
1232161744,199,1
1232162276,201,1
1232163166,213,1
1232164242,220,1
1232164279,53,0
1232165677,225,1
1232166977,240,1
1232168140,241,1
1232168513,244,1
1232168636,66,0
1232169303,59,0
1232169696,251,1
1232171060,255,1
1232171865,257,1
1232171948,149,0
1232172535,278,1
1232173741,287,1
1232174964,288,1
1232175823,289,1
1232177092,113,0
1232177364,293,1
1232179003,317,1
1232180282,321,1
1232180428,117,0
1232180879,111,0
1232180896,112,0
1232181334,323,1
1232182083,324,1
1232183635,329,1
1232184950,341,1
1232186294,343,1
1232187625,347,1
1232188579,360,1
1232189223,367,1
1232190699,372,1
1232192234,382,1
1232193674,383,1
1232194705,387,1
1232195440,394,1
1232195855,395,1
1232196066,175,0
1232196222,397,1
1232196637,403,1
1232198028,412,1
1232198652,415,1
1232199450,423,1
1232199992,95,0
1232200390,435,1
1232201404,180,0
1232201792,448,1
1232201977,20,0
1232202799,100,0
1232203123,456,1
1232204591,458,1
1232205957,459,1
1232206467,465,1
1232206702,191,0
1232207788,474,1
1232208241,10,0
1232208484,475,1
1232209980,481,1
1232210734,110,0
1232211036,484,1
1232211605,486,1
1232212551,487,1
1232213029,114,0
1232213194,491,1
1232213554,199,0
1232214634,494,1
1232215545,507,1
1232216501,512,1
1232217508,544,1
1232218747,549,1
1232219534,550,1
1232219953,552,1
1232220551,554,1
1232221146,557,1
1232222636,571,1
1232223492,573,1
1232223930,214,0
1232224123,582,1
1232224537,212,0
1232224643,588,1
1232225685,596,1
1232226781,602,1
1232227629,613,1
1232228695,625,1
1232229891,37,0
1232230156,633,1
1232230602,635,1
1232231701,642,1
1232233355,656,1
1232234595,657,1
1232235821,662,1
1232236630,663,1
1232237414,226,0
1232238172,672,1
1232239516,677,1
1232240418,684,1
1232241151,687,1
1232242395,696,1
1232243472,714,1
1232243873,719,1
1232244658,234,0
1232244991,722,1
1232246210,727,1
1232247229,241,0
1232247477,746,1
1232249078,757,1
1232250005,771,1
1232250742,783,1
1232252254,785,1
1232252663,789,1
1232253850,791,1
1232254751,798,1
1232256159,804,1
1232257224,817,1
1232258441,836,1
1232259101,848,1
1232260301,849,1
1232261425,856,1
1232261799,858,1
1232262359,177,0
1232262719,861,1
1232262926,250,0
1232263401,862,1
1232264942,866,1
1232266126,887,1
1232267105,890,1
1232268076,893,1
1232269231,901,1
1232270118,918,1
1232271496,922,1
1232272930,928,1
1232273473,930,1
1232274205,932,1
1232275311,262,0
1232275729,938,1
1232277180,939,1
1232278193,941,1
1232279463,953,1
1232280145,959,1
1232280459,112,0
1232281585,972,1
1232281621,270,0
1232282025,973,1
1232282850,974,1
1232284184,978,1
1232285076,979,1
1232286406,982,1
1232286892,120,0
1232287750,985,1
1232288629,276,0
1232288674,986,1
1232289711,992,1
1232290270,995,1
1232290924,1003,1
1232291413,1004,1
1232292231,1007,1
1232293348,1012,1
1232294096,110,0
1232294687,1020,1
1232295430,1024,1
1232296490,1028,1
1232296937,116,0
1232298030,1032,1
1232298650,1040,1
1232299798,1044,1
1232301208,1049,1
1232301593,1055,1
1232302140,1060,1
1232303074,1063,1
1232303210,221,0
1232303636,1065,1
1232304668,1070,1
1232306174,1073,1
1232306686,1084,1
1232306853,226,0
1232307189,302,0
1232307944,1087,1
1232308979,1089,1
1232309501,1093,1
1232309637,232,0
1232309875,1097,1
1232311132,1098,1
1232312064,1106,1
1232312474,236,0
1232313148,1108,1
1232313891,1113,1
1232315215,1118,1
1232315776,1126,1
1232316261,1130,1
1232316437,157,0
1232316957,164,0
1232317580,1137,1
1232317818,306,0
1232318024,246,0
1232319062,1148,1
1232319910,1149,1
1232321408,1157,1
1232321869,1158,1
1232322800,165,0
1232323275,1160,1
1232323703,314,0
1232323869,1176,1
1232325165,1184,1
1232325821,1194,1
1232326840,1197,1
1232327230,1198,1
1232328352,1199,1
1232329010,1205,1
1232329529,1222,1
1232330208,1225,1
1232331030,1226,1
1232332553,1229,1
1232333325,1230,1
1232334078,178,0
1232334867,1237,1
1232335733,1241,1
1232336991,1246,1
1232338277,1247,1
1232338844,42,0
1232339172,1251,1
1232339501,176,0
1232340412,1253,1
1232340645,347,0
1232341883,1257,1
1232342619,1259,1
1232343383,1264,1
1232343956,279,0
1232344227,349,0
1232344489,193,0
1232344831,1272,1
1232345150,195,0
1232345400,1274,1
1232345881,56,0
1232346443,286,0
1232346882,1277,1
1232347786,1279,1
1232348906,1305,1
1232349972,290,0
1232350152,1306,1
1232351523,1314,1
1232352703,1325,1
1232353666,1332,1
1232354420,1333,1
1232355137,1342,1
1232355307,207,0
1232356168,1343,1
1232357462,1344,1
1232358388,1346,1
1232359280,222,0
1232359489,1353,1
1232360852,1360,1
1232361382,1379,1
1232361706,366,0
1232363330,1421,1
1232364571,1423,1
1232365709,1430,1
1232366060,1431,1
1232366096,378,0
1232367378,1439,1
1232367968,373,0
1232368368,1440,1
1232368720,223,0
1232369020,383,0
1232369217,1441,1
1232370113,1445,1
1232370432,89,0
1232371508,1446,1
1232372928,1447,1
1232373619,1457,1
1232374825,1459,1
1232376067,1463,1
1232376733,1465,1
1232377504,1470,1
1232378244,1474,1
1232379081,1500,1
1232380221,1512,1
1232380348,390,0
1232381185,1514,1
1232382527,1519,1
1232383834,1520,1
1232384317,1524,1
1232385004,1531,1
1232385556,1535,1
1232386339,1536,1
1232387586,1538,1
1232388432,1546,1
1232388789,1548,1
1232389749,1549,1
1232390294,1552,1
1232391642,1554,1
1232392372,1562,1
1232393819,1564,1
1232394221,1569,1
1232395609,1582,1
1232395715,414,0
1232396552,415,0
1232396840,1599,1
1232397012,413,0
1232397730,1606,1
1232398150,419,0
1232398573,1616,1
1232399182,1617,1
1232399947,261,0
1232399994,1620,1
1232401220,1631,1
1232402234,1636,1
1232402972,1643,1
1232403570,1654,1
1232404725,1657,1
1232404884,285,0
1232406007,1670,1
1232406728,1695,1
1232407662,1696,1
1232408570,1713,1
1232409668,1717,1
1232410217,1727,1
1232410784,1734,1
1232411392,66,0
1232411662,1736,1
1232412891,1737,1
1232413730,1742,1
1232414993,1743,1
1232415023,279,0
1232415903,1763,1
1232416696,1764,1
1232417465,301,0
1232417578,1775,1
1232418698,437,0
1232418765,444,0
1232419059,1793,1
1232419724,385,0
1232420523,1796,1
1232421724,1813,1
1232423197,1817,1
1232424389,1825,1
1232425169,1827,1
1232425368,290,0
1232425891,1832,1
1232426395,1833,1
1232427022,449,0
1232427360,1842,1
1232427447,457,0
1232427802,1843,1
1232428878,1845,1
1232429699,1848,1
1232431122,1850,1
1232431779,1851,1
1232431889,323,0
1232432828,174,0
1232432915,1858,1
1232434247,460,0
1232434318,1870,1
1232434771,1873,1
1232435075,408,0
1232436132,1878,1
1232436493,1881,1
1232437702,1885,1
1232437709,306,0
1232438477,1887,1
1232439045,414,0
1232439599,1891,1
1232440636,1893,1
1232441857,1902,1
1232443220,1904,1
1232443888,1908,1
1232444353,1911,1
1232445128,1917,1
1232446711,1927,1
1232448076,1934,1
1232448994,195,0
1232449155,196,0
1232449624,1941,1
1232450639,1945,1
1232451465,428,0
1232452108,1949,1
1232453184,1963,1
1232454225,1964,1
1232454851,493,0
1232455094,433,0
1232455240,1974,1
1232456479,1983,1
1232457025,1987,1
1232458200,1992,1
1232459287,1998,1
1232459495,328,0
1232460645,2000,1
1232461912,2002,1
1232462603,503,0
1232463379,2005,1
1232463836,2008,1
1232465269,2025,1
1232466217,2032,1
1232466915,2037,1
1232467760,2041,1
1232467835,470,0
1232468329,2043,1
1232469448,2045,1
1232469804,2046,1
1232470806,2047,1
1232472056,2059,1
1232473286,2063,1
1232474035,2064,1
1232474926,2067,1
1232476054,2069,1
1232476860,2083,1
1232477955,2089,1
1232478569,482,0
1232479216,2093,1
1232480358,2095,1
1232481678,2096,1
1232482818,2113,1
1232483653,2120,1
1232483950,387,0
1232484296,489,0
1232484648,2122,1
1232485760,2132,1
1232486925,2136,1
1232487639,2138,1
1232488392,2141,1
1232489051,2150,1
1232489717,2168,1
1232490443,2173,1
1232490969,2177,1
1232492251,2179,1
1232493570,2188,1
1232494808,2191,1
1232495125,13,0
1232495699,2195,1
1232496082,2199,1
1232496380,546,0
1232497364,2201,1
1232497626,505,0
1232498519,2203,1
1232498953,2209,1
1232500435,2215,1
1232501684,2225,1
1232502483,2227,1
1232503773,2232,1
1232504229,2234,1
1232505060,2237,1
1232505102,267,0
1232505800,2238,1
1232506171,15,0
1232506968,2243,1
1232507902,2244,1
1232509364,2255,1
1232510363,2262,1
1232510782,2270,1
1232511863,566,0
1232512266,2273,1
1232512290,524,0
1232513029,428,0
1232513643,379,0
1232514395,430,0
1232515122,2287,1
1232515789,2289,1
1232517300,2291,1
1232518399,2297,1
1232519561,2304,1
1232520307,2317,1
1232521228,2319,1
1232521768,388,0
1232521905,2320,1
1232522562,2324,1
1232523624,2335,1
1232524332,2341,1
1232525373,2343,1
1232526312,585,0
1232526531,2344,1
1232527002,2345,1
1232528367,2350,1
1232529202,2353,1
1232530568,2356,1
1232530978,2364,1
1232531092,62,0
1232532040,2378,1
1232533088,400,0
1232533191,2383,1
1232534263,2390,1
1232534559,597,0
1232534903,2396,1
1232536053,2401,1
1232537103,406,0
1232537608,2413,1
1232538338,2414,1
1232539161,2417,1
1232540048,2421,1
1232541482,2428,1
1232541682,465,0
1232542450,48,0
1232542744,2430,1
1232543180,2433,1
1232544393,2456,1
1232544902,2468,1
1232544961,418,0
1232546133,2472,1
1232547461,2480,1
1232548009,554,0
1232548606,2486,1
1232550102,2487,1
1232550879,2490,1
1232551290,478,0
1232551405,2502,1
1232551496,331,0
1232551580,6,0
1232552428,2522,1
1232553288,2524,1
1232553971,2528,1
1232554909,2546,1
1232555808,2550,1
1232556771,487,0
1232557240,2551,1
1232558225,2552,1
1232558706,2556,1
1232560088,2557,1
1232560551,2558,1
1232561773,2563,1
1232562833,2564,1
1232563152,19,0
1232563860,20,0
1232564096,2572,1
1232564683,2576,1
1232566050,2590,1
1232566646,24,0
1232566708,2591,1
1232567652,2602,1
1232568080,2607,1
1232569600,2610,1
1232570736,2612,1
1232571438,2614,1
1232582734,119,0
1232587968,585,0
1232591800,32,0
1232592232,122,0
1232594123,16,1
1232594915,17,1
1232595648,42,1
1232596362,43,1
1232597716,47,1
1232598859,56,1
1232599853,59,1
1232600439,70,1
1232601901,74,1
1232602728,521,0
1232603229,78,1
1232604290,79,1
1232605860,86,1
1232606990,90,1
1232607419,92,1
1232608332,95,1
1232609442,669,0
1232609747,105,1
1232610329,106,1
1232611761,121,1
1232612478,130,1
1232613826,136,1
1232615288,149,1
1232615832,150,1
1232617333,156,1
1232618740,159,1
1232619577,164,1
1232620132,166,1
1232620874,181,1
1232621997,185,1
1232623267,192,1
1232623960,195,1
1232625123,196,1
1232626023,156,0
1232626632,199,1
1232627210,214,1
1232628826,237,1
1232629728,238,1
1232631018,254,1
1232631547,258,1
1232632496,259,1
1232633711,262,1
1232633898,165,0
1232634666,268,1
1232635880,272,1
1232637235,273,1
1232638301,276,1
1232639155,278,1
1232640471,281,1
1232641365,291,1
1232641950,301,1
1232642922,304,1
1232643036,85,0
1232643990,316,1
1232645196,320,1
1232646520,328,1
1232647460,334,1
1232648310,335,1
1232649772,337,1
1232650273,339,1
1232650833,342,1
1232652104,348,1
1232652455,350,1
1232653621,373,1
1232654110,375,1
1232654654,376,1
1232655076,377,1
1232655600,378,1
1232656107,388,1
1232657552,390,1
1232658776,392,1
1232659717,2,0
1232660232,394,1
1232661715,402,1
1232662125,409,1
1232663126,424,1
1232663205,729,0
1232664261,435,1
1232664345,109,0
1232665064,445,1
1232666052,447,1
1232666501,451,1
1232667108,469,1
1232667399,206,0
1232668013,475,1
1232668039,16,0
1232668740,478,1
1232669186,18,0
1232673973,600,0
1232682580,602,0
1232696035,214,0
1232696915,604,0
1232697911,12,0
1232698876,13,0
1232703311,607,0
1232707975,6,0
1232708727,220,0
1232709019,221,0
1232721688,222,0
1232723624,223,0
1232726353,7,1
1232726498,20,1
1232726853,21,1
1232727181,15,1
1232728212,19,1
1232728278,25,1
1232728810,30,1
1232728843,40,1
1232729089,25,0
1232729315,199,0
1232729603,63,1
1232729636,47,1
1232730677,29,0
1232730965,73,1
1232731121,78,1
1232731481,83,1
1232732329,83,1
1232732444,630,0
1232732779,86,1
1232732834,87,1
1232733269,89,1
1232733831,90,1
1232734008,87,1
1232734485,88,1
1232735014,91,1
1232735260,779,0
1232735393,97,1
1232736096,100,1
1232736460,105,1
1232736691,93,1
1232737826,112,1
1232738035,98,1
1232738782,113,1
1232739170,105,1
1232739702,114,1
1232740288,106,1
1232741127,119,1
1232741180,118,1
1232741593,124,1
1232741710,120,1
1232742205,794,0
1232742800,125,1
1232742894,125,1
1232743265,129,1
1232743750,130,1
1232743852,130,1
1232744713,137,1
1232745465,152,1
1232745880,156,1
1232746252,149,1
1232746600,160,1
1232747439,156,1
1232747990,176,1
1232748088,158,1
1232748657,167,1
1232749060,178,1
1232749475,179,1
1232749987,182,1
1232750164,169,1
1232750857,174,1
1232751181,222,1
1232751868,184,1
1232752262,187,1
1232752553,229,1
1232752933,188,1
1232753217,230,1
1232753594,196,1
1232753723,235,1
1232754681,208,1
1232754989,238,1
1232755162,216,1
1232755796,826,0
1232755814,239,1
1232756228,227,1
1232756930,240,1
1232757381,229,1
1232757937,234,1
1232758347,241,1
1232758586,236,1
1232759135,834,0
1232759222,246,1
1232759294,237,1
1232760507,245,1
1232760541,259,1
1232761479,257,1
1232761623,262,1
1232761985,841,0
1232762084,101,0
1232762360,270,1
1232762404,268,1
1232763131,272,1
1232763740,273,1
1232763992,284,1
1232764687,276,1
1232765208,295,1
1232765401,287,1
1232766170,300,1
1232766818,290,1
1232767188,302,1
1232767809,293,1
1232768195,300,1
1232768255,303,1
1232769322,308,1
1232769467,304,1
1232770617,310,1
1232770666,312,1
1232771110,311,1
1232771304,721,0
1232771489,312,1
1232771864,315,1
1232772755,314,1
1232772878,316,1
1232773213,317,1
1232773342,338,0
1232773505,34,0
1232773859,330,1
1232774370,335,1
1232774634,318,1
1232775734,337,1
1232775905,320,1
1232776000,345,0
1232776139,130,0
1232776178,42,0
1232776660,326,1
1232777194,338,1
1232777689,880,0
1232778050,344,1
1232778415,341,1
1232778966,359,1
1232779033,366,1
1232780414,369,1
1232780448,362,1
1232781335,378,1
1232781835,372,1
1232781891,393,1
1232782275,400,1
1232782688,374,1
1232783207,405,1
1232783391,375,1
1232783826,379,1
1232784389,381,1
1232784479,408,1
1232785180,386,1
1232785470,409,1
1232786182,399,1
1232786571,417,1
1232787191,412,1
1232787575,761,0
1232787707,420,1
1232788103,416,1
1232789228,423,1
1232789366,419,1
1232790057,428,1
1232790640,432,1
1232790785,427,1
1232791374,432,1
1232792026,435,1
1232792285,447,1
1232793306,436,1
1232793809,460,1
1232793929,442,1
1232794965,471,1
1232795437,444,1
1232796127,473,1
1232796149,450,1
1232796353,920,0
1232796676,463,1
1232797254,475,1
1232797567,173,0
1232797851,486,1
1232797921,466,1
1232798540,785,0
1232798648,487,1
1232799318,471,1
1232799566,493,1
1232800033,478,1
1232800443,401,0
1232800567,506,1
1232801442,482,1
1232801781,404,0
1232801868,507,1
1232802907,488,1
1232803272,509,1
1232803931,511,1
1232804026,489,1
1232804667,512,1
1232805403,490,1
1232805920,514,1
1232806753,493,1
1232807150,520,1
1232807280,500,1
1232807458,417,0
1232808014,515,1
1232808373,523,1
1232809000,516,1
1232809391,524,1
1232810343,519,1
1232810554,525,1
1232810846,424,0
1232811054,532,1
1232811403,536,1
1232811837,542,1
1232811911,529,1
1232812543,533,1
1232812933,544,1
1232813503,539,1
1232813902,547,1
1232814046,26,0
1232814699,541,1
1232815318,568,1
1232816026,576,1
1232816202,547,1
1232816384,578,1
1232816840,549,1
1232817138,970,0
1232817462,583,1
1232818104,553,1
