days_ago,years_ago,date_iso,timestamp_utc,block_height,historical_price,current_price,dca_basis,invested_usd,btc_accum,purchase_count,is_price_above,window_end_timestamp_utc
5341,14.6228610541,2011-11-13,2011-11-13 23:50:00,153169,2.9959900000,60129.2000000000,64.2518176733,176.0000000000,2.7392221166,176,1,2026-06-28 02:00:00
5340,14.6201232033,2011-11-14,2011-11-14 23:50:00,153311,2.1422394872,60129.2000000000,64.2518176733,176.0000000000,2.7392221166,176,1,2026-06-28 02:00:00
5339,14.6173853525,2011-11-15,2011-11-15 23:50:00,153477,2.3244861973,60129.2000000000,64.2518176733,176.0000000000,2.7392221166,176,1,2026-06-28 02:00:00
5338,14.6146475017,2011-11-16,2011-11-16 23:50:00,153612,2.5678744444,60129.2000000000,64.2518176733,176.0000000000,2.7392221166,176,1,2026-06-28 02:00:00
5337,14.6119096509,2011-11-17,2011-11-17 23:50:00,153751,2.2500000000,60129.2000000000,64.2518176733,176.0000000000,2.7392221166,176,1,2026-06-28 02:00:00
5336,14.6091718001,2011-11-18,2011-11-18 23:50:00,153884,2.0510271429,60129.2000000000,64.2518176733,176.0000000000,2.7392221166,176,1,2026-06-28 02:00:00
5335,14.6064339493,2011-11-19,2011-11-19 23:50:00,154007,2.1994325000,60129.2000000000,64.2518176733,176.0000000000,2.7392221166,176,1,2026-06-28 02:00:00
5334,14.6036960986,2011-11-20,2011-11-20 23:50:00,154148,2.1998700000,60129.2000000000,64.2518176733,176.0000000000,2.7392221166,176,1,2026-06-28 02:00:00
5333,14.6009582478,2011-11-21,2011-11-21 23:50:00,154267,2.2893600000,60129.2000000000,64.2518176733,176.0000000000,2.7392221166,176,1,2026-06-28 02:00:00
5332,14.5982203970,2011-11-22,2011-11-22 23:50:00,154408,2.3269550000,60129.2000000000,64.2518176733,176.0000000000,2.7392221166,176,1,2026-06-28 02:00:00
5331,14.5954825462,2011-11-23,2011-11-23 23:50:00,154542,2.3320550000,60129.2000000000,64.2518176733,176.0000000000,2.7392221166,176,1,2026-06-28 02:00:00
5330,14.5927446954,2011-11-24,2011-11-24 23:50:00,154655,2.4276278261,60129.2000000000,64.2518176733,176.0000000000,2.7392221166,176,1,2026-06-28 02:00:00
5329,14.5900068446,2011-11-25,2011-11-25 23:50:00,154790,2.4933128571,60129.2000000000,64.2518176733,176.0000000000,2.7392221166,176,1,2026-06-28 02:00:00
5328,14.5872689938,2011-11-26,2011-11-26 23:50:00,154908,2.4700300000,60129.2000000000,64.2518176733,176.0000000000,2.7392221166,176,1,2026-06-28 02:00:00
5327,14.5845311431,2011-11-27,2011-11-27 23:50:00,155024,2.4769754545,60129.2000000000,64.2518176733,176.0000000000,2.7392221166,176,1,2026-06-28 02:00:00
5326,14.5817932923,2011-11-28,2011-11-28 23:50:00,155151,2.5472952941,60129.2000000000,64.2518176733,176.0000000000,2.7392221166,176,1,2026-06-28 02:00:00
5325,14.5790554415,2011-11-29,2011-11-29 23:50:00,155289,2.7501950000,60129.2000000000,64.2518176733,176.0000000000,2.7392221166,176,1,2026-06-28 02:00:00
5324,14.5763175907,2011-11-30,2011-11-30 23:50:00,155447,2.9443100000,60129.2000000000,64.2518176733,176.0000000000,2.7392221166,176,1,2026-06-28 02:00:00
5323,14.5735797399,2011-12-01,2011-12-01 23:50:00,155633,3.0683995833,60129.2000000000,72.2202612850,175.0000000000,2.4231427149,175,1,2026-06-28 02:00:00
5322,14.5708418891,2011-12-02,2011-12-02 23:50:00,155779,3.1109315385,60129.2000000000,72.2202612850,175.0000000000,2.4231427149,175,1,2026-06-28 02:00:00
5321,14.5681040383,2011-12-03,2011-12-03 23:50:00,155930,2.7837090244,60129.2000000000,72.2202612850,175.0000000000,2.4231427149,175,1,2026-06-28 02:00:00
5320,14.5653661875,2011-12-04,2011-12-04 23:50:00,156066,2.8280966667,60129.2000000000,72.2202612850,175.0000000000,2.4231427149,175,1,2026-06-28 02:00:00
5319,14.5626283368,2011-12-05,2011-12-05 23:50:00,156223,2.8510700000,60129.2000000000,72.2202612850,175.0000000000,2.4231427149,175,1,2026-06-28 02:00:00
5318,14.5598904860,2011-12-06,2011-12-06 23:50:00,156395,3.0335100000,60129.2000000000,72.2202612850,175.0000000000,2.4231427149,175,1,2026-06-28 02:00:00
5317,14.5571526352,2011-12-07,2011-12-07 23:50:00,156533,2.9737285714,60129.2000000000,72.2202612850,175.0000000000,2.4231427149,175,1,2026-06-28 02:00:00
5316,14.5544147844,2011-12-08,2011-12-08 23:50:00,156697,2.9887140000,60129.2000000000,72.2202612850,175.0000000000,2.4231427149,175,1,2026-06-28 02:00:00
5315,14.5516769336,2011-12-09,2011-12-09 23:50:00,156843,2.9622850000,60129.2000000000,72.2202612850,175.0000000000,2.4231427149,175,1,2026-06-28 02:00:00
5314,14.5489390828,2011-12-10,2011-12-10 23:50:00,156989,3.0543762500,60129.2000000000,72.2202612850,175.0000000000,2.4231427149,175,1,2026-06-28 02:00:00
5313,14.5462012320,2011-12-11,2011-12-11 23:50:00,157140,3.2508912500,60129.2000000000,72.2202612850,175.0000000000,2.4231427149,175,1,2026-06-28 02:00:00
5312,14.5434633812,2011-12-12,2011-12-12 23:50:00,157267,3.1458730000,60129.2000000000,72.2202612850,175.0000000000,2.4231427149,175,1,2026-06-28 02:00:00
5311,14.5407255305,2011-12-13,2011-12-13 23:50:00,157400,3.2499000000,60129.2000000000,72.2202612850,175.0000000000,2.4231427149,175,1,2026-06-28 02:00:00
5310,14.5379876797,2011-12-14,2011-12-14 23:50:00,157553,3.1476677778,60129.2000000000,72.2202612850,175.0000000000,2.4231427149,175,1,2026-06-28 02:00:00
5309,14.5352498289,2011-12-15,2011-12-15 23:50:00,157665,3.2019916667,60129.2000000000,72.2202612850,175.0000000000,2.4231427149,175,1,2026-06-28 02:00:00
5308,14.5325119781,2011-12-16,2011-12-16 23:50:00,157783,3.2065950000,60129.2000000000,72.2202612850,175.0000000000,2.4231427149,175,1,2026-06-28 02:00:00
5307,14.5297741273,2011-12-17,2011-12-17 23:50:00,157932,3.2000233333,60129.2000000000,72.2202612850,175.0000000000,2.4231427149,175,1,2026-06-28 02:00:00
5306,14.5270362765,2011-12-18,2011-12-18 23:50:00,158077,3.1925050000,60129.2000000000,72.2202612850,175.0000000000,2.4231427149,175,1,2026-06-28 02:00:00
5305,14.5242984257,2011-12-19,2011-12-19 23:50:00,158235,3.5238750000,60129.2000000000,72.2202612850,175.0000000000,2.4231427149,175,1,2026-06-28 02:00:00
5304,14.5215605749,2011-12-20,2011-12-20 23:50:00,158368,3.9810724242,60129.2000000000,72.2202612850,175.0000000000,2.4231427149,175,1,2026-06-28 02:00:00
5303,14.5188227242,2011-12-21,2011-12-21 23:50:00,158517,3.8821000000,60129.2000000000,72.2202612850,175.0000000000,2.4231427149,175,1,2026-06-28 02:00:00
5302,14.5160848734,2011-12-22,2011-12-22 23:50:00,158667,3.9082362500,60129.2000000000,72.2202612850,175.0000000000,2.4231427149,175,1,2026-06-28 02:00:00
5301,14.5133470226,2011-12-23,2011-12-23 23:50:00,158808,3.9467800000,60129.2000000000,72.2202612850,175.0000000000,2.4231427149,175,1,2026-06-28 02:00:00
5300,14.5106091718,2011-12-24,2011-12-24 23:50:00,158954,3.9400000000,60129.2000000000,72.2202612850,175.0000000000,2.4231427149,175,1,2026-06-28 02:00:00
5299,14.5078713210,2011-12-25,2011-12-25 23:50:00,159125,4.2250000000,60129.2000000000,72.2202612850,175.0000000000,2.4231427149,175,1,2026-06-28 02:00:00
5298,14.5051334702,2011-12-26,2011-12-26 23:50:00,159305,4.0115994118,60129.2000000000,72.2202612850,175.0000000000,2.4231427149,175,1,2026-06-28 02:00:00
5297,14.5023956194,2011-12-27,2011-12-27 23:50:00,159449,4.1077450000,60129.2000000000,72.2202612850,175.0000000000,2.4231427149,175,1,2026-06-28 02:00:00
5296,14.4996577687,2011-12-28,2011-12-28 23:50:00,159603,4.1839014793,60129.2000000000,72.2202612850,175.0000000000,2.4231427149,175,1,2026-06-28 02:00:00
5295,14.4969199179,2011-12-29,2011-12-29 23:50:00,159742,4.1665666667,60129.2000000000,72.2202612850,175.0000000000,2.4231427149,175,1,2026-06-28 02:00:00
5294,14.4941820671,2011-12-30,2011-12-30 23:50:00,159882,4.2478428571,60129.2000000000,72.2202612850,175.0000000000,2.4231427149,175,1,2026-06-28 02:00:00
5293,14.4914442163,2011-12-31,2011-12-31 23:50:00,160035,4.7216290909,60129.2000000000,72.2202612850,175.0000000000,2.4231427149,175,1,2026-06-28 02:00:00
5292,14.4887063655,2012-01-01,2012-01-01 23:50:00,160187,5.2783990909,60129.2000000000,82.9661872920,174.0000000000,2.0972399200,174,1,2026-06-28 02:00:00
5291,14.4859685147,2012-01-02,2012-01-02 23:50:00,160340,5.2167800000,60129.2000000000,82.9661872920,174.0000000000,2.0972399200,174,1,2026-06-28 02:00:00
5290,14.4832306639,2012-01-03,2012-01-03 23:50:00,160499,4.8834277778,60129.2000000000,82.9661872920,174.0000000000,2.0972399200,174,1,2026-06-28 02:00:00
5289,14.4804928131,2012-01-04,2012-01-04 23:50:00,160647,5.5874900000,60129.2000000000,82.9661872920,174.0000000000,2.0972399200,174,1,2026-06-28 02:00:00
5288,14.4777549624,2012-01-05,2012-01-05 23:50:00,160794,6.9829248148,60129.2000000000,82.9661872920,174.0000000000,2.0972399200,174,1,2026-06-28 02:00:00
5287,14.4750171116,2012-01-06,2012-01-06 23:50:00,160965,6.6968633333,60129.2000000000,82.9661872920,174.0000000000,2.0972399200,174,1,2026-06-28 02:00:00
5286,14.4722792608,2012-01-07,2012-01-07 23:50:00,161150,6.8116566667,60129.2000000000,82.9661872920,174.0000000000,2.0972399200,174,1,2026-06-28 02:00:00
5285,14.4695414100,2012-01-08,2012-01-08 23:50:00,161312,7.1300907692,60129.2000000000,82.9661872920,174.0000000000,2.0972399200,174,1,2026-06-28 02:00:00
5284,14.4668035592,2012-01-09,2012-01-09 23:50:00,161477,6.3162950000,60129.2000000000,82.9661872920,174.0000000000,2.0972399200,174,1,2026-06-28 02:00:00
5283,14.4640657084,2012-01-10,2012-01-10 23:50:00,161616,6.4496876000,60129.2000000000,82.9661872920,174.0000000000,2.0972399200,174,1,2026-06-28 02:00:00
5282,14.4613278576,2012-01-11,2012-01-11 23:50:00,161770,6.8999666667,60129.2000000000,82.9661872920,174.0000000000,2.0972399200,174,1,2026-06-28 02:00:00
5281,14.4585900068,2012-01-12,2012-01-12 23:50:00,161926,6.7978466667,60129.2000000000,82.9661872920,174.0000000000,2.0972399200,174,1,2026-06-28 02:00:00
5280,14.4558521561,2012-01-13,2012-01-13 23:50:00,162066,6.4135020743,60129.2000000000,82.9661872920,174.0000000000,2.0972399200,174,1,2026-06-28 02:00:00
5279,14.4531143053,2012-01-14,2012-01-14 23:50:00,162214,6.7500150000,60129.2000000000,82.9661872920,174.0000000000,2.0972399200,174,1,2026-06-28 02:00:00
5278,14.4503764545,2012-01-15,2012-01-15 23:50:00,162354,7.0275609091,60129.2000000000,82.9661872920,174.0000000000,2.0972399200,174,1,2026-06-28 02:00:00
5277,14.4476386037,2012-01-16,2012-01-16 23:50:00,162528,6.6484619048,60129.2000000000,82.9661872920,174.0000000000,2.0972399200,174,1,2026-06-28 02:00:00
5276,14.4449007529,2012-01-17,2012-01-17 23:50:00,162687,5.5673076087,60129.2000000000,82.9661872920,174.0000000000,2.0972399200,174,1,2026-06-28 02:00:00
5275,14.4421629021,2012-01-18,2012-01-18 23:50:00,162814,5.9170500000,60129.2000000000,82.9661872920,174.0000000000,2.0972399200,174,1,2026-06-28 02:00:00
5274,14.4394250513,2012-01-19,2012-01-19 23:50:00,162964,6.3543171429,60129.2000000000,82.9661872920,174.0000000000,2.0972399200,174,1,2026-06-28 02:00:00
5273,14.4366872005,2012-01-20,2012-01-20 23:50:00,163109,6.3728600000,60129.2000000000,82.9661872920,174.0000000000,2.0972399200,174,1,2026-06-28 02:00:00
5272,14.4339493498,2012-01-21,2012-01-21 23:50:00,163273,6.1658640000,60129.2000000000,82.9661872920,174.0000000000,2.0972399200,174,1,2026-06-28 02:00:00
5271,14.4312114990,2012-01-22,2012-01-22 23:50:00,163409,6.3065940000,60129.2000000000,82.9661872920,174.0000000000,2.0972399200,174,1,2026-06-28 02:00:00
5270,14.4284736482,2012-01-23,2012-01-23 23:50:00,163580,6.3431115789,60129.2000000000,82.9661872920,174.0000000000,2.0972399200,174,1,2026-06-28 02:00:00
5269,14.4257357974,2012-01-24,2012-01-24 23:50:00,163719,6.2675833333,60129.2000000000,82.9661872920,174.0000000000,2.0972399200,174,1,2026-06-28 02:00:00
5268,14.4229979466,2012-01-25,2012-01-25 23:50:00,163867,5.7952094444,60129.2000000000,82.9661872920,174.0000000000,2.0972399200,174,1,2026-06-28 02:00:00
5267,14.4202600958,2012-01-26,2012-01-26 23:50:00,164005,5.3350370588,60129.2000000000,82.9661872920,174.0000000000,2.0972399200,174,1,2026-06-28 02:00:00
5266,14.4175222450,2012-01-27,2012-01-27 23:50:00,164145,5.2883071429,60129.2000000000,82.9661872920,174.0000000000,2.0972399200,174,1,2026-06-28 02:00:00
5265,14.4147843943,2012-01-28,2012-01-28 23:50:00,164291,5.6305344444,60129.2000000000,82.9661872920,174.0000000000,2.0972399200,174,1,2026-06-28 02:00:00
5264,14.4120465435,2012-01-29,2012-01-29 23:50:00,164456,5.3877700000,60129.2000000000,82.9661872920,174.0000000000,2.0972399200,174,1,2026-06-28 02:00:00
5263,14.4093086927,2012-01-30,2012-01-30 23:50:00,164629,5.4904666667,60129.2000000000,82.9661872920,174.0000000000,2.0972399200,174,1,2026-06-28 02:00:00
5262,14.4065708419,2012-01-31,2012-01-31 23:50:00,164779,5.4956314286,60129.2000000000,82.9661872920,174.0000000000,2.0972399200,174,1,2026-06-28 02:00:00
5261,14.4038329911,2012-02-01,2012-02-01 23:50:00,164920,6.0743912500,60129.2000000000,90.6809096028,173.0000000000,1.9077885385,173,1,2026-06-28 02:00:00
5260,14.4010951403,2012-02-02,2012-02-02 23:50:00,165080,6.1000666667,60129.2000000000,90.6809096028,173.0000000000,1.9077885385,173,1,2026-06-28 02:00:00
5259,14.3983572895,2012-02-03,2012-02-03 23:50:00,165238,5.9546500000,60129.2000000000,90.6809096028,173.0000000000,1.9077885385,173,1,2026-06-28 02:00:00
5258,14.3956194387,2012-02-04,2012-02-04 23:50:00,165394,5.8728450000,60129.2000000000,90.6809096028,173.0000000000,1.9077885385,173,1,2026-06-28 02:00:00
5257,14.3928815880,2012-02-05,2012-02-05 23:50:00,165537,5.6843966667,60129.2000000000,90.6809096028,173.0000000000,1.9077885385,173,1,2026-06-28 02:00:00
5256,14.3901437372,2012-02-06,2012-02-06 23:50:00,165683,5.4898200000,60129.2000000000,90.6809096028,173.0000000000,1.9077885385,173,1,2026-06-28 02:00:00
5255,14.3874058864,2012-02-07,2012-02-07 23:50:00,165819,5.6330377778,60129.2000000000,90.6809096028,173.0000000000,1.9077885385,173,1,2026-06-28 02:00:00
5254,14.3846680356,2012-02-08,2012-02-08 23:50:00,165965,5.5999800000,60129.2000000000,90.6809096028,173.0000000000,1.9077885385,173,1,2026-06-28 02:00:00
5253,14.3819301848,2012-02-09,2012-02-09 23:50:00,166108,5.8396154310,60129.2000000000,90.6809096028,173.0000000000,1.9077885385,173,1,2026-06-28 02:00:00
5252,14.3791923340,2012-02-10,2012-02-10 23:50:00,166247,5.9169264000,60129.2000000000,90.6809096028,173.0000000000,1.9077885385,173,1,2026-06-28 02:00:00
5251,14.3764544832,2012-02-11,2012-02-11 23:50:00,166397,5.6005000000,60129.2000000000,90.6809096028,173.0000000000,1.9077885385,173,1,2026-06-28 02:00:00
5250,14.3737166324,2012-02-12,2012-02-12 23:50:00,166555,5.5146800000,60129.2000000000,90.6809096028,173.0000000000,1.9077885385,173,1,2026-06-28 02:00:00
5249,14.3709787817,2012-02-13,2012-02-13 23:50:00,166693,5.2851921875,60129.2000000000,90.6809096028,173.0000000000,1.9077885385,173,1,2026-06-28 02:00:00
5248,14.3682409309,2012-02-14,2012-02-14 23:50:00,166828,4.4333818182,60129.2000000000,90.6809096028,173.0000000000,1.9077885385,173,1,2026-06-28 02:00:00
5247,14.3655030801,2012-02-15,2012-02-15 23:50:00,166965,4.2717454545,60129.2000000000,90.6809096028,173.0000000000,1.9077885385,173,1,2026-06-28 02:00:00
5246,14.3627652293,2012-02-16,2012-02-16 23:50:00,167103,4.2694500000,60129.2000000000,90.6809096028,173.0000000000,1.9077885385,173,1,2026-06-28 02:00:00
5245,14.3600273785,2012-02-17,2012-02-17 23:50:00,167253,4.3962100000,60129.2000000000,90.6809096028,173.0000000000,1.9077885385,173,1,2026-06-28 02:00:00
5244,14.3572895277,2012-02-18,2012-02-18 23:50:00,167426,4.2372890909,60129.2000000000,90.6809096028,173.0000000000,1.9077885385,173,1,2026-06-28 02:00:00
5243,14.3545516769,2012-02-19,2012-02-19 23:50:00,167584,4.3784025000,60129.2000000000,90.6809096028,173.0000000000,1.9077885385,173,1,2026-06-28 02:00:00
5242,14.3518138261,2012-02-20,2012-02-20 23:50:00,167723,4.3729900000,60129.2000000000,90.6809096028,173.0000000000,1.9077885385,173,1,2026-06-28 02:00:00
5241,14.3490759754,2012-02-21,2012-02-21 23:50:00,167850,4.3025400000,60129.2000000000,90.6809096028,173.0000000000,1.9077885385,173,1,2026-06-28 02:00:00
5240,14.3463381246,2012-02-22,2012-02-22 23:50:00,168010,4.4466458333,60129.2000000000,90.6809096028,173.0000000000,1.9077885385,173,1,2026-06-28 02:00:00
5239,14.3436002738,2012-02-23,2012-02-23 23:50:00,168177,5.0195252000,60129.2000000000,90.6809096028,173.0000000000,1.9077885385,173,1,2026-06-28 02:00:00
5238,14.3408624230,2012-02-24,2012-02-24 23:50:00,168325,5.0292012500,60129.2000000000,90.6809096028,173.0000000000,1.9077885385,173,1,2026-06-28 02:00:00
5237,14.3381245722,2012-02-25,2012-02-25 23:50:00,168492,4.7802454545,60129.2000000000,90.6809096028,173.0000000000,1.9077885385,173,1,2026-06-28 02:00:00
5236,14.3353867214,2012-02-26,2012-02-26 23:50:00,168640,4.9259825000,60129.2000000000,90.6809096028,173.0000000000,1.9077885385,173,1,2026-06-28 02:00:00
5235,14.3326488706,2012-02-27,2012-02-27 23:50:00,168796,4.9599880000,60129.2000000000,90.6809096028,173.0000000000,1.9077885385,173,1,2026-06-28 02:00:00
5234,14.3299110198,2012-02-28,2012-02-28 23:50:00,168955,4.8627550000,60129.2000000000,90.6809096028,173.0000000000,1.9077885385,173,1,2026-06-28 02:00:00
5233,14.3271731691,2012-02-29,2012-02-29 23:50:00,169133,4.8600070833,60129.2000000000,90.6809096028,173.0000000000,1.9077885385,173,1,2026-06-28 02:00:00
5232,14.3244353183,2012-03-01,2012-03-01 23:50:00,169285,4.9213300000,60129.2000000000,98.6712092492,172.0000000000,1.7431629886,172,1,2026-06-28 02:00:00
5231,14.3216974675,2012-03-02,2012-03-02 23:50:00,169419,4.7167414286,60129.2000000000,98.6712092492,172.0000000000,1.7431629886,172,1,2026-06-28 02:00:00
5230,14.3189596167,2012-03-03,2012-03-03 23:50:00,169533,4.6179614286,60129.2000000000,98.6712092492,172.0000000000,1.7431629886,172,1,2026-06-28 02:00:00
5229,14.3162217659,2012-03-04,2012-03-04 23:50:00,169667,4.8255933333,60129.2000000000,98.6712092492,172.0000000000,1.7431629886,172,1,2026-06-28 02:00:00
5228,14.3134839151,2012-03-05,2012-03-05 23:50:00,169815,4.9781014286,60129.2000000000,98.6712092492,172.0000000000,1.7431629886,172,1,2026-06-28 02:00:00
5227,14.3107460643,2012-03-06,2012-03-06 23:50:00,169950,4.9941958333,60129.2000000000,98.6712092492,172.0000000000,1.7431629886,172,1,2026-06-28 02:00:00
5226,14.3080082136,2012-03-07,2012-03-07 23:50:00,170105,4.9224075000,60129.2000000000,98.6712092492,172.0000000000,1.7431629886,172,1,2026-06-28 02:00:00
5225,14.3052703628,2012-03-08,2012-03-08 23:50:00,170260,4.9301600000,60129.2000000000,98.6712092492,172.0000000000,1.7431629886,172,1,2026-06-28 02:00:00
5224,14.3025325120,2012-03-09,2012-03-09 23:50:00,170426,4.8621080000,60129.2000000000,98.6712092492,172.0000000000,1.7431629886,172,1,2026-06-28 02:00:00
5223,14.2997946612,2012-03-10,2012-03-10 23:50:00,170594,4.4600000000,60129.2000000000,98.6712092492,172.0000000000,1.7431629886,172,1,2026-06-28 02:00:00
5222,14.2970568104,2012-03-11,2012-03-11 23:50:00,170726,4.8823115385,60129.2000000000,98.6712092492,172.0000000000,1.7431629886,172,1,2026-06-28 02:00:00
5221,14.2943189596,2012-03-12,2012-03-12 23:50:00,170895,4.9033666667,60129.2000000000,98.6712092492,172.0000000000,1.7431629886,172,1,2026-06-28 02:00:00
5220,14.2915811088,2012-03-13,2012-03-13 23:50:00,171049,5.2749780000,60129.2000000000,98.6712092492,172.0000000000,1.7431629886,172,1,2026-06-28 02:00:00
5219,14.2888432580,2012-03-14,2012-03-14 23:50:00,171191,5.3866650000,60129.2000000000,98.6712092492,172.0000000000,1.7431629886,172,1,2026-06-28 02:00:00
5218,14.2861054073,2012-03-15,2012-03-15 23:50:00,171312,5.1978150000,60129.2000000000,98.6712092492,172.0000000000,1.7431629886,172,1,2026-06-28 02:00:00
5217,14.2833675565,2012-03-16,2012-03-16 23:50:00,171466,5.3437400000,60129.2000000000,98.6712092492,172.0000000000,1.7431629886,172,1,2026-06-28 02:00:00
5216,14.2806297057,2012-03-17,2012-03-17 23:50:00,171635,5.1806025000,60129.2000000000,98.6712092492,172.0000000000,1.7431629886,172,1,2026-06-28 02:00:00
5215,14.2778918549,2012-03-18,2012-03-18 23:50:00,171796,5.2796833333,60129.2000000000,98.6712092492,172.0000000000,1.7431629886,172,1,2026-06-28 02:00:00
5214,14.2751540041,2012-03-19,2012-03-19 23:50:00,171939,4.6945440000,60129.2000000000,98.6712092492,172.0000000000,1.7431629886,172,1,2026-06-28 02:00:00
