Index,Address,Type,Status,Value,Balance,Create Block,Redeem Block,Create Time,Redeem Time
10631,1PXpbmrhCXj3fbUVcixfq9rxzp7nWRV3di,S1-COIN-25,Active,25.00000000,25.00001640,150959,,1319846081,
10633,1PXV13zoSC1D7VpDzRLKYALgoUqtJthTEC,S1-COIN-25,Active,25.00000000,25.00001640,151900,,1320457236,
10637,1PyapzhrgdHDXGWNSNuojaQWfqqdWp945E,S1-COIN-25,Active,25.00000000,25.00001640,150959,,1319846081,
10638,1PYb12T1MNwPo9CeTRTbgbVCHNqFZtj4P2,S1-COIN-25,Active,25.00000000,25.00001640,150959,,1319846081,
10641,1PYCznst6Lmb5y1LvYUGFiojeVUCghk1BE,S1-COIN-25,Active,25.00000000,25.00002187,150940,,1319829146,
10642,1PyD24hXPhGDQwHkUgVhKUrSuqk9YGXYsg,S1-COIN-25,Active,25.00000000,25.00002187,153477,,1321400551,
10644,1PYDxE9z6hxwscvpuyBVcXtQQZf1NABn8R,S1-COIN-25,Active,25.00000000,25.00002187,150887,,1319787907,
10645,1PYEDyrhjAun8pxGvHyFQeBtwrguo39TVD,S1-COIN-25,Active,25.00000000,25.00002187,153477,,1321400551,
10647,1PyJNUUaaBWUXAcnQFvqGkGEmzWnjtEpJ6,S1-COIN-25,Active,25.00000000,25.00002187,150887,,1319787907,
10650,1PypzSTwrQctTwP9sgryWqYJZjXi6DLtQ,S1-COIN-25,Active,25.00000000,25.00002187,150940,,1319829146,
10651,1PYr9dPBqBjMqRFNY6GNFXipxoc96XRxmb,S1-COIN-25,Active,25.00000000,25.00002187,151458,,1320189319,
10666,1PzN7izCa1WdmN8nWQitH8XiRvoFvyFvzt,S1-COIN-25,Active,25.00000000,25.00002187,151458,,1320189319,
10669,1PzsGTuMpnKm7PmiBEWow54gq4GqphAgLm,S1-COIN-25,Active,25.00000000,25.00002187,151458,,1320189319,
10672,1Q14JoAoUCN4z5mTNHTUhtNgdW1bnR8r97,S1-COIN-25,Active,25.00000000,25.00002187,151458,,1320189319,
10684,1Q2x5973gcdz7YMv84b4zVycWcbGdUkbeM,S1-COIN-25,Active,25.00000000,25.00002187,151458,,1320189319,
10693,1Q41Kqbwocc9QqDKnUKvQd3o8ADyVZMunc,S1-COIN-25,Active,25.00000000,25.00002187,151444,,1320178580,
10696,1Q4Auvqb1q6rad7d2ohTognYHKuTVxMwAt,S1-COIN-25,Active,25.00000000,25.00002187,151458,,1320189319,
10698,1Q4iQAiwYdWtD31TngesjxSrih8Bg4CppL,S1-COIN-25,Active,25.00000000,25.00002187,151458,,1320189319,
10700,1Q53xMg9HpzG5MTd41HzocEj3DDeVhEyFW,S1-COIN-25,Redeemed,25.00000000,0E-8,151444,952534,1320178580,1780694582
10703,1Q5BNHxuRBSykdoK1VmwDHrz1GfUPiPKxh,S1-COIN-25,Active,25.00000000,25.00002187,153165,,1321223827,
10726,1Q7zfkbZWvMiAsPyHknKtped7uZE4e68Xx,S1-COIN-25,Active,25.00000000,25.00002187,153165,,1321223827,
10727,1Q7ZUftDYgQpRzo3L1cjK63TiGtVzjpKHK,S1-COIN-25,Active,25.00000000,25.00002187,153165,,1321223827,
10733,1Q8h74JrfwaGdP4HG27VLjDQkcVAdQ1P9j,S1-COIN-25,Active,25.00000000,25.00002187,154797,,1322271174,
10734,1Q8iyRJ6A5CVqkoCNWwoSRnW43RS8gzSQ,S1-COIN-25,Active,25.00000000,25.00002187,153165,,1321223827,
10735,1Q8kqJkLY9caAYphj9wz6mDp2g571kCR4p,S1-COIN-25,Active,25.00000000,25.00002187,153165,,1321223827,
10736,1Q8ojxm1MtZuCavpRXJ3YpVaxSRqLP7zCC,S1-COIN-25,Active,25.00000000,25.00002187,156851,,1323479539,
10737,1Q8rxYJRcQJd5dCkiELu7giENymRNdpDve,S1-COIN-25,Active,25.00000000,25.00002187,156851,,1323479539,
10741,1Q9o1AQLRSbH4ttjjJRGDZE92BPnBWM2kH,S1-COIN-25,Active,25.00000000,25.00002187,153721,,1321553485,
10742,1Q9QRy9mzNHcPiLGz273VVaJtr4eeDq1Ku,S1-COIN-25,Active,25.00000000,25.00002187,153721,,1321553485,
10743,1Q9tr9UztYAWXvmS8jvcVRb1yFpVzmrwxY,S1-COIN-25,Active,25.00000000,25.00003281,153721,,1321553485,
10744,1Q9VYmhCguT2wWSPLUpFGEeowi8fTW9UpH,S1-COIN-25,Active,25.00000000,25.00002187,156851,,1323479539,
10745,1Q9wQ344444ExTNKWAQ3NAUk9ueBLsSUWZ,S1-COIN-25,Active,25.00000000,25.00002187,156851,,1323479539,
10753,1QARZ16T6KftufkyBnfrfwjdBoLRZ4MBwB,S1-COIN-25,Active,25.00000000,25.00002187,153747,,1321568305,
10759,1QBGGvts9aL49L8Zx6ZxtiMYGxy1n1er3r,S1-COIN-25,Active,25.00000000,25.00002187,153165,,1321223827,
10760,1QBr76Qqra6ofL5QuZP6UEgcwQiYa4SR7i,S1-COIN-25,Active,25.00000000,25.00002187,153165,,1321223827,
10761,1QBrjD22MGH5ccJsKHvAsRXbSVP1CLfkcD,S1-COIN-25,Active,25.00000000,25.00002187,154797,,1322271174,
10763,1QBZu7MuZhj3iFLHEJcGAR1HjbgryWhwAt,S1-COIN-25,Active,25.00000000,25.00002187,154797,,1322271174,
10775,1QCvnmHQ8DMq57dyAZqK8PJPv291ChKNsz,S1-COIN-25,Active,25.00000000,25.00002187,156851,,1323479539,
10776,1QDAYgJNW8bhWxDuaNJj88tGvkHpJT1R3B,S1-COIN-25,Active,25.00000000,25.00002187,160229,,1325490332,
10777,1QDGyNSW548aAXHamDi6WPhqwaMC3zdYPx,S1-COIN-25,Active,25.00000000,25.00002187,213965,,1356674777,
10778,1QDkv1G3dBHjdnDiMA6vCSpP7QCRxjaZii,S1-COIN-25,Active,25.00000000,25.00002187,157979,,1324189984,
10780,1QDocfhscUxZafzSBYxgJQKPDYH5ZoVdqN,S1-COIN-25,Active,25.00000000,25.00002187,156280,,1323155245,
10783,1QDsqybhhnNbkGp3Es8rmC6STdeFn1wnYw,S1-COIN-25,Active,25.00000000,25.00002187,156413,,1323226612,
10810,1QGKDZSLoqR1YwrfqukdhQni3a3yL9cUq4,S1-COIN-25,Active,25.00000000,25.00002187,156413,,1323226612,
10817,1QHKmsJ37HKxgKdvavk9yaPtv6fsdDyeCw,S1-COIN-25,Active,25.00000000,25.00002187,156851,,1323479539,
10818,1QHLjc4XXXvoS7YkmxFkPyPvwaAp7LAUwN,S1-COIN-25,Active,25.00000000,25.00002187,156851,,1323479539,
10823,1QJc4UChCDcaAsKPy4ANDPV3ZjS1LcgeC6,S1-COIN-25,Active,25.00000000,25.00002187,153165,,1321223827,
10824,1QJcnBrPsZZEQDKzxymErmcKtw9AqakUPj,S1-COIN-25,Active,25.00000000,25.00002187,153165,,1321223827,
10835,1QLFS1mo9C7WBh3CEs8PJ7fypVHJhZXwT4,S1-COIN-25,Active,25.00000000,25.00002187,154797,,1322271174,
10837,1QLV1BimKhFkSGn6n1F1LX1GwoQDHcqZem,S1-COIN-25,Active,25.00000000,25.00002187,153165,,1321223827,
10861,1s5NRUZnj3iLs2ThKnCDKXaVGoiodC92q,S1-COIN-25,Active,25.00000000,25.00002187,156413,,1323226612,
10862,1s9WXUVMn9NVtoTerxmJcwnnaUKLjGFYi,S1-COIN-25,Active,25.00000000,25.00002187,156413,,1323226612,
10876,1Sw4TZhw25sFqJqkr1g9hkr7rJ5YQaaG2,S1-COIN-25,Active,25.00000000,25.00002187,156413,,1323226612,
10879,1sYZRmPF4W1atayjnhPT1ZfhMAFufN94x,S1-COIN-25,Active,25.00000000,25.00002187,156413,,1323226612,
10884,1TC9dQGWyAYv8YnYuZJY4QG2VSftP9wCv,S1-COIN-25,Active,25.00000000,25.00002187,156413,,1323226612,
10885,1TEpDoeYXFcbEXaC6AQdc76U8Z32EsT3e,S1-COIN-25,Active,25.00000000,25.00002187,156413,,1323226612,
10889,1tLPQwd6wjvZpreivwHsEuU2ceSv6zaon,S1-COIN-25,Redeemed,25.00000000,0E-8,156413,952159,1323226612,1780445100
10891,1tq8aTztCpmbkxkSC1FdP3pRCJUVv7Gth,S1-COIN-1,Active,1.00000000,1.00000000,152502,,1320819981,
10893,1tshrAcGyizk9EapbAtRmY4BiX5CTy4WM,S1-COIN-1,Active,1.00000000,1.00000000,152452,,1320792951,
10895,1tWETrK9GE85Macu4kUa7Yr77wnyHK2hh,S1-COIN-1,Active,1.00000000,1.00000000,152452,,1320792951,
10897,1Tztgs3Qmr8YrsaTcrmqL52bw8F9QERLZ,S1-COIN-1,Active,1.00000000,1.00000000,152452,,1320792951,
10898,1U1tzU1ozZGmUYJF3aPUGX9fESaCyf18Z,S1-COIN-1,Active,1.00000000,1.00000000,152452,,1320792951,
10902,1uDq8149LCL9Wpq8PTAbtaE6WHi3wFSwh,S1-COIN-1,Active,1.00000000,1.00000001,153477,,1321400551,
10906,1UJvyrf1FzHoDEDM8UHM1B2v4dE8V17uU,S1-COIN-1,Active,1.00000000,1.00000002,153477,,1321400551,
10908,1ukSoSA7BDPKn7ViRiHg3vzZUFJUNGwkD,S1-COIN-1,Active,1.00000000,1.00000000,153477,,1321400551,
10909,1uKU8WtSaKSdawfeFrVTfMnvCRDrMGWGP,S1-COIN-1,Active,1.00000000,1.00000000,153477,,1321400551,
10910,1UtB9EnUqyJT6EjWW5Mk5ygvDdio9xDEF,S1-COIN-1,Active,1.00000000,1.00000000,153477,,1321400551,
10911,1uv92kL8Xi7DbRvt9Z2mXLiVbrwaV6N3h,S1-COIN-1,Active,1.00000000,1.00000001,153477,,1321400551,
10912,1UwL9N95ABRdvv3X3jxpeo4YKfqcMpZXq,S1-COIN-1,Active,1.00000000,1.00000000,152306,,1320705920,
10914,1UZEYmVZ6ZzUVSvbktztBooxQgxjbZgZ3,S1-COIN-1,Active,1.00000000,1.00000000,152306,,1320705920,
10915,1V4kmihrCUeJ2U7C4MVhniZRWLBV2Wptn,S1-COIN-1,Active,1.00000000,1.00000000,152306,,1320705920,
10917,1vALKJGApP3pifHf626pGQiunokfSDCoE,S1-COIN-1,Active,1.00000000,1.00000002,152005,,1320517321,
10918,1VDRVasQEwuFmf7FqiJw13EyCGLH4Tsr7,S1-COIN-1,Active,1.00000000,1.00000000,151900,,1320457236,
10919,1VEFk7dZKmRE2n63N5ybQAbxd7adpv35u,S1-COIN-1,Active,1.00000000,1.00000000,151900,,1320457236,
10920,1VEfnadGVhbkNH8rzQoB7qzr249FJLGdA,S1-COIN-1,Active,1.00000000,1.00000000,152005,,1320517321,
10921,1VEoEzjKcUWkoG1j9kLttMBXZctaZ9NLf,S1-COIN-1,Active,1.00000000,1.00000000,152306,,1320705920,
10922,1Vf6GCc8AtFjELMu3EScSisHfcrrNvLBD,S1-COIN-1,Active,1.00000000,1.00000000,152005,,1320517321,
10923,1vg8yLj4j6JhPwmK7jSCkYKwe1qd1KDai,S1-COIN-1,Active,1.00000000,1.00000000,152306,,1320705920,
10924,1VKe4L92bf138hpY2A1fVJhXYt42pBdN4,S1-COIN-1,Active,1.00000000,1.00000000,152306,,1320705920,
10925,1VnhnVqqckFiWAsxhMbo7kjkSvGkgzC18,S1-COIN-1,Active,1.00000000,1.00000000,152452,,1320792951,
10932,1VWAtardQhahXWbrt4XdvGjajoTs3w61P,S1-COIN-1,Active,1.00000000,1.00000000,150940,,1319829146,
10933,1VX3DYtf6HcHbojnTX82Bx1LsUEpoPusq,S1-COIN-1,Active,1.00000000,1.00000000,150940,,1319829146,
10934,1w1NsVEaN2H2BmfVYeeMUgjTG9mTDqKLn,S1-COIN-1,Active,1.00000000,1.00000000,150940,,1319829146,
10935,1WaSxgETUaVLt3pQqQQyPbTJYNCesE1or,S1-COIN-1,Active,1.00000000,1.00000000,150940,,1319829146,
10936,1wE9yB2XwPB4UgAKFBNJT7JhMiYZ5uw58,S1-COIN-1,Active,1.00000000,1.00000000,150940,,1319829146,
10937,1WeDcBmyt3TD6ho4GkStKRKwRE5NFxbkr,S1-COIN-1,Active,1.00000000,1.00000000,150940,,1319829146,
10938,1WEusmLXRtoVsU9gAT8gPPJzvio53C1So,S1-COIN-1,Active,1.00000000,1.00000000,150940,,1319829146,
10939,1WJAaMebWp1v4RicjJf5r8BQ8VndzyweR,S1-COIN-1,Active,1.00000000,1.00000000,150940,,1319829146,
10940,1wjiT8DREgmFRWzQ7z1nJYhoZQdSanegb,S1-COIN-1,Active,1.00000000,1.00000000,150940,,1319829146,
10941,1WJw2nDNBRHoGQwBbVQV2E6JRx7TCrtnp,S1-COIN-1,Active,1.00000000,1.00000000,150940,,1319829146,
10942,1wkw3Kk3poVvqu8ybWrc61aYBzNabyLBT,S1-COIN-1,Active,1.00000000,1.00000000,150940,,1319829146,
10943,1WmDQjCwRUFyvMfPLZ421sB55nFAXnpPa,S1-COIN-1,Active,1.00000000,1.00000000,150940,,1319829146,
10944,1wmyzLXEBtfTb7kw89AY2ox6Yw4W9YyqG,S1-COIN-1,Active,1.00000000,1.00000000,151900,,1320457236,
10948,1WU2d5WZD8UHV1YCjib8xUrpm8piCTawX,S1-COIN-1,Active,1.00000000,1.00000000,150940,,1319829146,
10949,1wwqWxc1rrdsDZnKjpAU5FV4FZxq9TBNV,S1-COIN-1,Active,1.00000000,1.00000000,150940,,1319829146,
10953,1x6vYQztZ9pSd8tDoTVCJ5B8C3byzTR9M,S1-COIN-1,Active,1.00000000,1.00000000,150940,,1319829146,
10955,1Xe4ZVMaPFx2ofFmsHJyN4xxNqvdLcZHy,S1-COIN-1,Active,1.00000000,1.00000000,150940,,1319829146,
10956,1xe8CU4ksPeqMgntPNfaErChhf2R7uieb,S1-COIN-1,Active,1.00000000,1.00000000,150940,,1319829146,
10957,1Xg6ZSYmGBZQQsveAgWBi2WpJvi3V9uNv,S1-COIN-1,Active,1.00000000,1.00000002,150940,,1319829146,
10958,1xGbuVMi8PxHgKfeNfGuuh56VTSdJRASs,S1-COIN-1,Active,1.00000000,1.00000000,150940,,1319829146,
10959,1xk4N79Wp4VJEtoCFwb7RmutcqpKPWALk,S1-COIN-1,Active,1.00000000,1.00000000,150940,,1319829146,
10960,1xkUQn6ryhiVBJW5HwwTFhov3UjgSf8Qc,S1-COIN-1,Active,1.00000000,1.00000000,150940,,1319829146,
10962,1XtyKXY8xJTwGxNWC6X4siUpRJr14BYb7,S1-COIN-1,Active,1.00000000,1.00000000,150940,,1319829146,
10963,1xY9WR5RQU2UnvADb5b3GLin8WMHEDJE6,S1-COIN-1,Active,1.00000000,1.00000000,150940,,1319829146,
10968,1Y7ixRYUwJEWXTfQ7qzg52ZjmMV8FvTBd,S1-COIN-1,Active,1.00000000,1.00000001,150940,,1319829146,
10973,1YfqEDx1QfsGUs1MGUQLHaYtYy8QcvWVm,S1-COIN-1,Active,1.00000000,1.00000000,152306,,1320705920,
10974,1YFREpYmAhpCLxRss9TvRV2gY9yYsC18v,S1-COIN-1,Active,1.00000000,1.00000000,152306,,1320705920,
10975,1yhbQknF5qTA9Zw5uCMYxQDJM9zZL1pB3,S1-COIN-1,Active,1.00000000,1.00000000,152306,,1320705920,
10986,1z5RAEc5RBzUwEqDbDQv8WSKgYYBj3aGb,S1-COIN-1,Active,1.00000000,1.00000000,150940,,1319829146,
10987,1Z7bXGtzeXWCq3Yjqe73MgrFxs61xcPiH,S1-COIN-1,Active,1.00000000,1.00000000,150940,,1319829146,
10991,1ZHic5AvqHrMRZ8eZE35UjHhwoPBX8bDh,S1-COIN-1,Active,1.00000000,1.00000000,150940,,1319829146,
10992,1zhTse1aRWjw2VU7kSoiPJtArbrpHBFe4,S1-COIN-1,Active,1.00000000,1.00000002,150940,,1319829146,
10993,1zJ23pwYw9zsZw7yComJx9kdAcGbRDdyg,S1-COIN-1,Active,1.00000000,1.00000000,150940,,1319829146,
10994,1ZM34DfKwJChW8T8BSzS2iSpu6DPc8FUL,S1-COIN-1,Active,1.00000000,1.00000000,150940,,1319829146,
10995,1ZN6sE1Y1XvuinUuSb63i3wwvf6tTDAi3,S1-COIN-1,Active,1.00000000,1.00000000,150940,,1319829146,
10998,1zRjJKxfjvt1665WP6795kxV519FeZTgb,S1-COIN-1,Active,1.00000000,1.00000000,150940,,1319829146,
10999,1Zw18ESLc6XsE31Yd5ixWKKoiJTRs6Nhw,S1-COIN-1,Active,1.00000000,1.00000000,150940,,1319829146,
11016,12fCgjYS6JmFGHwndVrJ2Qtvq2jV7tHRsj,S2-COIN-1-2011,Active,1.00000000,1.00000000,154385,,1321992164,
11021,12HXLZWkP3zocHZDSd7xFTGbCGDrcynJ2b,S2-COIN-1-2011,Active,1.00000000,1.00000000,155977,,1322985155,
11022,12HyKUR4EFDabLS4gintpyosSBvns2ngRr,S2-COIN-10,Active,10.00000000,10.00000002,155977,,1322985155,
11025,12L3dUCCEnEqdbpRsYt8PHYzMCLyoD4BgU,S2-COIN-1-2011,Active,1.00000000,1.00000000,154385,,1321992164,
11031,12WdajFj75MohKCPxfuMfhrEb2JzfNsMcM,S2-COIN-1-2011,Active,1.00000000,1.00000000,155977,,1322985155,
11033,12wnjSPMh4nCSpWeC8kgWUDXT4P3zyoi6M,S2-COIN-1-2011,Active,1.00000000,1.00000000,156280,,1323155245,
11034,12yVbYGG5i8JpKWkKLNaBqXSDB4TQuBeLU,S2-COIN-1-2011,Active,1.00000000,1.00000000,153165,,1321223827,
11035,132TJ3WVmyBmWcabduWhybf16eqwyvCycr,S2-COIN-1-2011,Active,1.00000000,1.00000000,153165,,1321223827,
11037,135q16ALWoPSerwe4ANJ8iPujGwjqigYk7,S2-COIN-1-2011,Active,1.00000000,1.00000000,154385,,1321992164,
11042,13aDDgGv4HhHFVKzQZ4cYjTzoZTW597ZuB,S2-COIN-1-2011,Active,1.00000000,1.00000000,155977,,1322985155,
11053,13Dv9NfeW2HfJpTH75PR1ZrJXNmEw9yPCX,S2-COIN-1-2011,Active,1.00000000,1.00000002,153165,,1321223827,
11056,13GEGdAwNTEHN75toTEJGK3VChk6niauvv,S2-COIN-1-2011,Active,1.00000000,1.00000000,156280,,1323155245,
11058,13gmUf5f4HCcwAKFRR8yVbsWq8oVm5brLy,S2-COIN-1-2011,Active,1.00000000,1.00000001,156648,,1323365951,
11061,13hVGusSCfKgsREa2nMZGsmGWhRiNzkNJi,S2-BAR-100,Active,100.00000000,100.00002187,156185,,1323103954,
11064,13jC1C9tWwXGie8TuDTpxRNKeANrwXWk92,S2-COIN-1-2011,Active,1.00000000,1.00000000,156648,,1323365951,
11068,13ngoHLACU3e27AYWmsgGT97PEDdRLNyx8,S2-COIN-1-2011,Active,1.00000000,1.00000000,156280,,1323155245,
11072,13tTrHfbxHTHuvXNtquA5jCgiJ1towU9k4,S2-COIN-1-2011,Active,1.00000000,1.00000000,155977,,1322985155,
11076,13UW8Nf19jh5Ndv1oArL8qYr9PjB9TY4Wf,S2-COIN-10,Active,10.00000000,10.00000000,155977,,1322985155,
11079,13wKkQsAsRyYvdvtJ8s92PVQLwzvsJapar,S2-COIN-1-2011,Active,1.00000000,1.00000000,154385,,1321992164,
11082,13Xx4Ke22AFcWErMKpaDHamTatoghXugG3,S2-COIN-1-2011,Active,1.00000000,1.00000000,154385,,1321992164,
11084,142KG2cZsrV28TZuHy2LLx3u9ENjaodB9V,S2-COIN-1-2011,Active,1.00000000,1.00000000,155977,,1322985155,
11086,146xiG4EexE88uPswrHvMXaWUvbD8s4dYb,S2-COIN-1-2011,Active,1.00000000,1.00000000,156648,,1323365951,
11089,14aYtyrLAcVCW39iQYyA86bhMonZmiuJAT,S2-COIN-1-2011,Active,1.00000000,1.00000000,155977,,1322985155,
11091,14CaW8ADbhq5mVsuVhFExMDpR91KjNAFHc,S2-COIN-1-2011,Active,1.00000000,1.00000000,156648,,1323365951,
11098,14J6nSbGZhZipzt69mFpnNWJW1qqbFGbSo,S2-COIN-1-2011,Active,1.00000000,1.00000000,153165,,1321223827,
11100,14jWun7ETdfNZbB1e6oNKzaMgSPqJtWZGZ,S2-COIN-1-2011,Active,1.00000000,1.00000000,154385,,1321992164,
11102,14M1XyCC3eMbUM3K9reKHAxmgKwmiQmZ5h,S2-COIN-1-2011,Active,1.00000000,1.00000000,156280,,1323155245,
11103,14MBHAQ8y1fFvbQhiWpFPvqkxJL8W4YNtY,S2-COIN-1-2011,Active,1.00000000,1.00000000,154385,,1321992164,
11105,14ocqJxdYU7GD9YDdLeAnFbh641VqzczRd,S2-COIN-1-2011,Active,1.00000000,1.00000000,154385,,1321992164,
11107,14pKJcKWC57awX1iaraFmjaD5dDonZaRkF,S2-COIN-1-2012,Active,1.00000000,1.00000000,160464,,1325615357,
11112,14t1WjE7cmHquUauvC1rcwJrFrhqSZv7t9,S2-COIN-1-2011,Active,1.00000000,1.00000000,154385,,1321992164,
11116,14tWoGoWSEdxJgvuKnxPRpfqkLQ2K9xdDA,S2-COIN-1-2011,Active,1.00000000,1.00000000,156280,,1323155245,
11117,14V3e27fvkBJ9wEw4SHPf37tMhWvSjz3k3,S2-COIN-1-2011,Active,1.00000000,1.00000000,154385,,1321992164,
11118,14v64BLm1kdPVstjmS9utojq2D4ePkrPZj,S2-COIN-1-2011,Active,1.00000000,1.00000000,154385,,1321992164,
11128,152tpTFRJ2dc1BBCvyCutTeeKAd8ThbNQs,S2-COIN-1-2011,Active,1.00000000,1.00000000,154385,,1321992164,
11132,15AmKFXeeS8jdbphJxs5kEzJWBfRVAMt6L,S2-COIN-1-2011,Active,1.00000000,1.00000000,153165,,1321223827,
11134,15aXWxUjncDYecdPr3sWkpRn1Masxs74bn,S2-COIN-1-2011,Active,1.00000000,1.00000000,153165,,1321223827,
11136,15DE9iEQEe855xfMHXHqJdTtSJUaZNX5Wf,S2-COIN-1-2011,Active,1.00000000,1.00000000,156648,,1323365951,
11142,15FJ3DNat6aGTNp6tyfcDumrs4f5mz8s9Y,S2-COIN-1-2011,Active,1.00000000,1.00000000,154385,,1321992164,
11143,15H1jpYjXBM1R4rWkSCpCxZZ2u6nxQHQxe,S2-COIN-1-2011,Active,1.00000000,1.00000002,155977,,1322985155,
11146,15K5it5rrR6Q4EjpRhq8GaHaM1YhsopbZi,S2-COIN-1-2011,Active,1.00000000,1.00000000,153165,,1321223827,
11148,15LbVfcdhcBcRqVLHmQ19VDoWBN8F7cvm1,S2-COIN-1-2011,Active,1.00000000,1.00000000,153165,,1321223827,
11150,15MXpS5W75Lh9JtVUoJbEfSLJijKXs22ik,S2-COIN-1-2011,Active,1.00000000,1.00000000,157293,,1323748952,
11151,15o1jgQRgsqwynq72CjxQ9bg7HbibYztKc,S2-COIN-1-2011,Active,1.00000000,1.00000000,154385,,1321992164,
11156,15q3dXELZrF4wkxmQjb7zbLUXwXE8afe1N,S2-COIN-1-2011,Active,1.00000000,1.00000000,154385,,1321992164,
11159,15ryBQLoah7Nq79s62gTTBNe6SgAidaXA4,S2-COIN-1-2011,Active,1.00000000,1.00000000,156280,,1323155245,
11160,15sAyfgz7Rs5Qqsy32Qbm3r3iiPdtwTKVY,S2-COIN-1-2011,Active,1.00000000,1.00000000,153165,,1321223827,
11161,15SyPk7YyMgKWWJ7HzXsv2ah9ZTqnrxyVe,S2-COIN-1-2011,Active,1.00000000,1.00000000,155977,,1322985155,
11162,15TUtaF265DX3Sab61k6q2TVXC5qeQ4tKt,S2-COIN-1-2011,Active,1.00000000,1.00000000,153165,,1321223827,
11163,15uBJSM9eg53ntcVUev5H378Qo9q3NXdrm,S2-COIN-1-2011,Active,1.00000000,1.00000000,154797,,1322271174,
11168,15Y3anH3GxhQ8B1jbDoHYqcaQZw8jmfCoZ,S2-COIN-1-2011,Active,1.00000000,1.00000000,155977,,1322985155,
11169,15y4Yj8asJsjRMR9FkLdozgQQwzU1h3ugE,S2-COIN-1-2011,Active,1.00000000,1.00000000,156280,,1323155245,
11171,15Zj2te6du5DPdXaXrPgu3N873NKSU2s4F,S2-COIN-1-2011,Active,1.00000000,1.00000000,154385,,1321992164,
11172,15ZNbSSQiVHZkYMw2Mcni6iLV963ugwys7,S2-COIN-1-2011,Active,1.00000000,1.00000000,153165,,1321223827,
11173,1623dstvGMdEcJvntxzX2Q2R4qW3fZ7ob5,S2-COIN-1-2011,Active,1.00000000,1.00000000,153165,,1321223827,
11177,168LpZWCiHjXs1VfTEMPJ2acyVVjdFN4xV,S2-COIN-1-2011,Active,1.00000000,1.00000000,153165,,1321223827,
11183,16cfhouw6mHUojPeDiusK4UzNibvViuvw4,S2-COIN-1-2011,Active,1.00000000,1.00000000,156648,,1323365951,
11189,16eyrZCxcyTkCmSMX1btEDGwz7HmCnLE5Q,S2-COIN-1-2011,Active,1.00000000,1.00000000,155977,,1322985155,
11191,16grGfX9oe3BCyyAzHFY7HU6kXoeFxWeGs,S2-COIN-1-2011,Active,1.00000000,1.00000000,154385,,1321992164,
11193,16hAb13vUsYZzUtCVLTMqfgPEiGbzAmZrw,S2-COIN-1-2011,Active,1.00000000,1.00000000,154385,,1321992164,
11194,16imiJsNnD6tiGQfwPsNYGhP5oHHCNRP3c,S2-COIN-1-2011,Active,1.00000000,1.00000000,154385,,1321992164,
11195,16j6yyB2MPA7J3tCdp9ETvE5GNSMwT2zgt,S2-COIN-1-2011,Active,1.00000000,1.00000000,157293,,1323748952,
11197,16NosLum3zQLYV5DN4ED6jStz4LUQvGziM,S2-COIN-1-2011,Active,1.00000000,1.00000000,156648,,1323365951,
11200,16PUYSxze5VmVB1uSnbkfoZDWpJ7dyExLF,S2-COIN-1-2011,Active,1.00000000,1.00000000,155977,,1322985155,
11201,16QLgGmWbsnn86txEYoCLCbX2h8baGfqAN,S2-COIN-1-2011,Active,1.00000000,1.00000000,155977,,1322985155,
11202,16qwkrk82moBR27sbWYW8hbyAPFUd1vV37,S2-COIN-1-2011,Active,1.00000000,1.00000000,156648,,1323365951,
11203,16rXHjhn99CZc33YT1kENDFcFvX2w1dcjF,S2-COIN-1-2011,Active,1.00000000,1.00000000,153165,,1321223827,
11207,16V6idBui7Db8MFwAr3si1epWaqWEDGpRk,S2-COIN-1-2011,Active,1.00000000,1.00000002,154385,,1321992164,
11208,16weMJTX3jF2HNVTMWHZuRfodsDNmioDch,S2-COIN-10,Active,10.00000000,10.00000001,156185,,1323103954,
11209,16WtoSZnqVAZiHWM6ScK4o6vQXHS2xEd5Q,S2-COIN-1-2011,Active,1.00000000,1.00000000,154385,,1321992164,
11211,16XdB7XnYGq5wTEux92awQsX7RqLDFy7L1,S2-COIN-1-2011,Active,1.00000000,1.00000001,153165,,1321223827,
11213,171ogazQAqUEpLj7oGzEptCHPSphg3EE1N,S2-COIN-1-2011,Active,1.00000000,1.00000000,154385,,1321992164,
11216,174BmeT3wJEh6sETej5qjF2eRLFpggQX1S,S2-COIN-1-2011,Active,1.00000000,1.00000000,156280,,1323155245,
11219,176E1kESxe57ZVz3etyqAuYZWHa744UUp2,S2-COIN-10,Active,10.00000000,10.00000000,156185,,1323103954,
11220,17962Xv7PFTpHhwxaVCnAPrDpK9g2ZgFLr,S2-COIN-1-2011,Active,1.00000000,1.00000000,156648,,1323365951,
11221,179Hf6BhX5RAT9houDX31frqmaaQvM9vw2,S2-COIN-1-2011,Active,1.00000000,1.00000000,154385,,1321992164,
11222,179k6pDSJYznTjDYo6qWQ7BaxNNhcbxC77,S2-COIN-1-2011,Active,1.00000000,1.00000000,155977,,1322985155,
11227,17EpLH32P23JdcdJfyPszTnaVXSutuNDs,S2-COIN-1-2011,Active,1.00000000,1.00000000,153165,,1321223827,
11232,17h9wrNvJn7SJmSQm3nwBSntpmTCYi9z6G,S2-COIN-1-2011,Active,1.00000000,1.00000000,156648,,1323365951,
